3130.862	60.50171	101.0837	225.3895	1	8.825	0	85.7572	0
3130.987	60.42199	101.2095	225.7872	1	9.0187	0	85.648	0
3131.112	60.29934	101.3408	226.0715	1	9.068	0	85.7097	0
3131.237	60.10987	101.3958	226.1895	1	8.6973	0	86.2064	0
3131.362	59.81588	101.2536	226.1621	1	7.3762	0	87.6316	0
3131.487	59.44002	100.949	226.0847	1	5.4137	0.6802	88.9839	0
3131.612	58.99919	100.5614	225.9942	3	3.764	1.4273	90.0347	0
3131.737	58.51789	100.1916	225.9078	2	2.7377	1.8881	90.8463	0
3131.862	58.02718	99.94594	225.8239	2	2.2616	2.4389	91.0537	0
3131.987	57.57779	99.93454	225.7074	2	2.1708	3.3888	90.4543	0
3132.112	57.21954	100.0752	225.5459	2	2.4939	4.4302	89.3212	0
3132.237	56.97892	100.2477	225.4041	2	3.4618	4.7056	88.2982	0
3132.362	56.87445	100.3736	225.371	2	5.1855	3.4548	88.0696	0
3132.487	56.9181	100.3918	225.5312	2	7.4412	0.344	89.174	0
3132.612	57.11905	100.2609	225.9481	2	9.5771	0	87.3832	0
3132.737	57.52243	100.0094	226.564	2	10.9017	0	85.8678	0
3132.862	58.06546	99.82922	227.0962	2	11.1993	0	85.1897	0
3132.987	58.7084	99.87148	227.3875	1	11.1287	0	84.7738	0
3133.112	59.39761	100.2119	227.3566	1	11.6252	0	83.8306	0
3133.237	60.07087	100.8379	226.9998	1	13.181	0	81.9581	0
3133.362	60.6428	101.5825	226.3985	1	15.3596	0	79.5943	0
3133.487	61.04739	102.1294	225.7453	1	17.2708	0	77.5783	0
3133.612	61.30008	102.4166	225.1365	1	17.9817	0.0701	76.7057	0
3133.737	61.4195	102.4999	224.602	1	17.4585	0.138	77.0545	0
3133.862	61.43128	102.4744	224.1478	1	16.2544	0.015	78.3061	0
3133.987	61.36301	102.4458	223.7614	1	15.0561	0	79.477	0
3134.112	61.23243	102.4527	223.4137	1	13.9184	0	80.6101	0
3134.237	61.06424	102.4419	223.0494	1	12.7659	0	81.7845	0
3134.362	60.86839	102.393	222.6482	1	11.9732	0	82.6534	0
3134.487	60.66195	102.2994	222.2123	1	11.6544	0	83.0894	0
3134.612	60.46389	102.1591	221.7662	1	11.4623	0	83.3994	0
3134.737	60.28844	101.954	221.3729	1	10.9382	0	84.001	0
3134.862	60.12665	101.6474	221.1312	1	10.2321	0	84.761	0
3134.987	59.96916	101.2729	221.0582	1	9.4721	0	85.5673	0
3135.112	59.83061	100.8778	221.1483	1	8.8172	0.022	86.2334	0
3135.237	59.735	100.5269	221.3725	1	8.6051	0.0026	86.4953	0
3135.362	59.71235	100.2976	221.6811	1	9.1885	0	85.9509	0
3135.487	59.81307	100.3061	221.9978	1	10.1209	0	85.0159	0
3135.612	60.00787	100.5097	222.2599	1	10.8435	0	84.2089	0
3135.737	60.25819	100.8301	222.4546	1	11.1709	0	83.7193	0
3135.862	60.53905	101.1916	222.5765	1	11.4517	0	83.2587	0
3135.987	60.83005	101.5274	222.6227	1	11.5067	0	83.0043	0
3136.112	61.11211	101.7978	222.5803	1	10.8778	0	83.3819	0
3136.237	61.37183	102.0459	222.4227	1	9.744	0	84.2305	0
3136.362	61.62315	102.3439	222.181	1	8.917	0	84.8054	0
3136.487	61.88686	102.6841	221.8825	1	9.19	0	84.3617	0
3136.612	62.17363	103.0197	221.5541	1	10.4866	0	82.9703	0
3136.737	62.47659	103.272	221.217	1	12.339	0	81.0864	0
3136.862	62.71945	103.2872	220.8633	1	14.2605	0	79.1948	0
3136.987	62.79791	102.9704	220.4707	1	16.1397	0	77.4454	0
3137.112	62.67324	102.2886	220.0609	1	18.3346	0	75.5876	0
3137.237	62.34697	101.4246	219.6831	3	20.5941	0	73.8517	0
3137.362	61.84666	100.8411	219.399	1	22.2797	0	72.7692	0
3137.487	61.21536	101.447	219.2782	1	22.9951	0	72.578	0
3137.612	60.54359	104.886	219.3689	1	22.8417	0.0026	73.1445	0
3137.737	59.98076	110.3772	219.5677	1	22.1291	1.4822	72.5576	0
3137.862	59.61512	116.698	219.819	1	21.3949	2.2876	72.5287	0
3137.987	59.48143	122.5223	220.0798	1	20.3515	2.3442	73.4118	0
3138.112	59.55373	126.6528	220.3202	1	18.2416	2.0701	75.5561	0
3138.237	59.69547	128.2718	220.5131	1	15.4847	1.8866	78.1892	0
3138.362	59.71957	128.4065	220.6366	1	13.3944	1.8467	80.13	0
3138.487	59.61331	128.0932	220.6955	1	13.1151	1.6831	80.685	0
3138.612	59.42249	127.6987	220.7059	1	14.0218	0.5211	81.2555	0
3138.737	59.20635	127.3495	220.6936	1	15.3768	0.0404	80.6695	0
3138.862	59.016	126.962	220.6908	1	16.9873	2.986	76.1878	0
